accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,roc_auc_ovr_macro,seed,feature_set,model_name,split_type,train_rows,test_rows
0.6883116883116883,0.6447154471544716,0.6242167919799498,0.6265831938676419,0.6863483011750537,0.7983089783371738,2,financial_only,xgboost,stratified,305,77
0.6363636363636364,0.581353767560664,0.6164630325814536,0.5692189006750241,0.6653668799859735,0.7770726227963071,2,financial_enriched,logistic_regression,stratified,305,77
0.42857142857142855,0.49344799344799345,0.537359022556391,0.4109090909090909,0.47050767414403777,0.6589163881927039,2,financial_enriched,naive_bayes,stratified,305,77
0.8051948051948052,0.8666666666666667,0.6271146616541353,0.6386375062845651,0.7829866212219154,0.8750361193735254,2,financial_enriched,random_forest,stratified,305,77
0.7922077922077922,0.7323817323817323,0.7332393483709273,0.7326984126984127,0.7923809523809524,0.8807751024386362,2,financial_enriched,xgboost,stratified,305,77
0.6363636363636364,0.5779949874686716,0.6503759398496242,0.5914786967418547,0.6402369560264296,0.7953222877095057,2,esg_only,logistic_regression,stratified,305,77
0.5454545454545454,0.5109243697478991,0.606437969924812,0.44410220814715196,0.4723242138972476,0.7342488547375764,2,esg_only,naive_bayes,stratified,305,77
0.6753246753246753,0.7773826458036984,0.5716635338345865,0.6072124756335283,0.6681096681096681,0.7830990498988619,2,esg_only,random_forest,stratified,305,77
0.6493506493506493,0.6362934362934363,0.5913220551378446,0.6075375554232015,0.6484830436587434,0.7587258745153482,2,esg_only,xgboost,stratified,305,77
0.6753246753246753,0.5961111111111111,0.6394893483709273,0.6041385515069725,0.6784443626548889,0.8342118077550408,2,esg_financial,logistic_regression,stratified,305,77
0.38961038961038963,0.4649572649572649,0.462327694235589,0.3330905921230477,0.39298992330223187,0.7146858293474835,2,esg_financial,naive_bayes,stratified,305,77
0.7272727272727273,0.8166666666666668,0.6116854636591479,0.6445966514459665,0.7191286643341438,0.8627523479027239,2,esg_financial,random_forest,stratified,305,77
0.6883116883116883,0.7045223577235772,0.6159931077694236,0.6452939202148062,0.6846352726674936,0.8310828582445123,2,esg_financial,xgboost,stratified,305,77
0.5974025974025974,0.5083943833943834,0.5414317042606517,0.5097402597402597,0.6034744476302918,0.8176501426031502,2,esg_financial_enriched,logistic_regression,stratified,305,77
0.5064935064935064,0.5347222222222222,0.5850563909774437,0.443368321417102,0.5097328511962658,0.7151483332874311,2,esg_financial_enriched,naive_bayes,stratified,305,77
0.7532467532467533,0.830488383119962,0.6275845864661654,0.6616238664293584,0.7441495702365267,0.904361053350715,2,esg_financial_enriched,random_forest,stratified,305,77
0.7792207792207793,0.7674242424242425,0.6823308270676692,0.7100233100233101,0.7740623013350286,0.8876927896664739,2,esg_financial_enriched,xgboost,stratified,305,77
0.5066666666666667,0.5755153343388638,0.5925925925925927,0.47267025089605735,0.5623118279569892,0.7245105940758115,2,financial_only,logistic_regression,grouped,307,75
